date,diff_p0_p1_return,diff_p0_p2_return,diff_p0_p3_return,diff_p0_p4_return,diff_p0_p5_return
2024-06-03,-0.005059236811666341,-0.0007485018486440596,-0.0029682826246040326,0.0019334831414991901,-0.009337224805903713
2024-06-04,0.002213539454066864,0.001316094467388349,-9.0939825251066e-05,-0.0023136385846903125,0.0064710590322310125
2024-06-05,-0.009187610240763188,0.002902266690725601,0.0026012622633326053,0.0034670103402769242,0.004949813331894077
2024-06-06,-0.003121866439557102,-0.0006973002915071778,0.005359408318514445,0.004645113952664882,0.0033604148889838387
2024-06-07,-0.008285921470717765,0.00328943557441604,0.009086296943951744,0.00927737194434286,0.0036049024389219484
2024-06-10,-0.008546071621625167,0.0053127240711401,-0.0001307824570383712,-0.019060157184535725,0.004894866627964836
2024-06-11,-0.008153030698477219,-0.005882202900975315,-0.0035447122466169692,0.011380729423063072,-0.0018376081876055371
2024-06-12,0.002425949526420294,0.009339839818761153,0.012058208338590542,0.0003731726733810798,-0.0006736891985446017
2024-06-13,-0.0067652238045373,-0.002872290370907956,0.0038775084332893905,0.004365846094477175,0.0024921440805656357
2024-06-14,0.0067688099453835525,-0.0032618400651659037,0.0005074643587157448,0.007049943907958497,0.006757313156051261
2024-06-17,0.007225674654394517,0.002585102033825303,-0.0012658178891778234,0.004097538082099196,-0.00752335676745698
2024-06-18,-0.009036755989258757,0.0035033589044858853,0.0005140176702529411,0.0036672770113360684,-0.013779159274572761
2024-06-19,-0.0013906841483525803,-0.0023992855686576376,-0.005149484803156689,-0.016840120051699683,-0.0015138613392334612
2024-06-20,0.006183825728997145,0.002504988609318691,-0.0033066262676606445,0.0010809922267975985,0.008311200722142078
2024-06-21,-0.015762507175925162,-2.2682734033187637e-05,0.004702401030270065,0.0066570290018734,0.01680657186309027
2024-06-24,0.007610274074578883,0.002162814173731236,0.0030138320428079865,0.007495562783956799,-0.003353942952681065
2024-06-25,0.0005588716703408891,0.0051311950153926835,0.014602116504265635,-7.413844585393609e-05,0.0010643937960312236
2024-06-26,0.001990881162726074,0.007316018470040283,0.0006878068748759482,0.01295487229176916,-0.007199914956858755
2024-06-27,-0.0003162177744219708,-0.00039082578342762976,0.0064055400686735394,0.009562083015826226,-0.01208499922306409
2024-06-28,-0.004690705754867348,0.0022842623938823105,-0.003710855521200704,-0.010979422205181144,0.010846319748211312
2024-07-01,0.003763820504921889,0.0030658874843037358,-0.0024281200151226676,0.009431507617338568,-0.0006596399678440818
2024-07-02,0.007378611666937714,-0.003958325754713112,-0.005078948133786607,0.002837305684781571,-0.004820989312173528
2024-07-03,0.004852706392212983,0.0019004387206452682,-0.00556079852504169,0.0017829248075608018,-0.0016614991936862995
2024-07-04,0.006294996975062283,-0.002562764915891022,-0.0021742116683101595,0.010889895243010676,0.021647340503182618
2024-07-05,0.012794051985367618,0.0009161150583030407,0.00243198294947757,0.013467669298261284,0.0003800867437983189
2024-07-08,-0.005058094822824198,0.0011843779871814923,0.00406061746372492,-0.005433196942545985,-0.013316080273492365
2024-07-09,-0.007820377087324607,0.003927146420861645,-0.004408635614182906,6.922326103108844e-05,0.003413028159040546
2024-07-10,0.00451484527456826,-0.0010745139935673708,0.004391009903364213,-0.005920482336966744,-0.0017554262311021067
2024-07-11,-0.005346493526727223,0.006258836081809584,0.0007104174035310614,-0.004714459901042397,-0.0016713461825863182
2024-07-12,-0.0005303708843396496,0.004102598956625048,-0.010269453247296651,-0.007097646733003353,-0.0019029652640174736
2024-07-15,0.015993834996606837,0.005378394462659974,0.00011983824608339491,0.006895996659286716,0.020016925526673026
2024-07-16,-0.0006024635606523405,-0.001232066720487801,0.009383604802553269,0.005153403985063541,0.00754199839790301
2024-07-17,-0.0022493343956834833,0.010221015661713712,0.012867135611155623,0.005727582310981999,0.007658608543325137
2024-07-18,-0.011363565233458214,0.003788548967486041,-0.00045876011057726144,0.004671245646625777,0.0076421347066148795
2024-07-19,-0.0012477506086496525,-0.007852409000935421,0.0034751219555196446,-0.004731069219523161,-0.0014717468345190545
2024-07-22,-0.0028270590645651673,-0.0011078712762759403,-0.015266646700861591,0.010935577017852138,0.0037801149209382655
2024-07-23,0.007468395577513185,0.01049920914904968,0.0010581518579392552,-0.013219490046724605,-0.006544981653416262
2024-07-24,-0.006441426885380261,-0.001909373215724995,0.0014575358464618423,-0.014817498136185912,0.00458227944007397
2024-07-25,-0.008262139919715267,0.002086826314000057,0.0001335619837611302,-0.0013090499135406202,0.0008426124965281814
2024-07-26,-0.0024386680943901543,-0.002462357217020869,-0.010879294736082214,0.0009629814812053658,0.018109803395609858
2024-07-29,0.012682970377307628,0.0072090879827247135,0.005840611205960906,-0.004211840992639907,0.014484757093946352
2024-07-30,0.00046323467335418635,0.0002556224511846331,-0.0011385899228748533,0.001935695192146365,-0.0024169341142925072
2024-07-31,0.0002973069837613623,-0.004822995543636308,-0.00171564593318363,0.019444451759598576,0.0008736537483424789
2024-08-01,-0.0006319633886305776,0.003261871395525263,0.005856852751924234,-0.007710150873376587,-0.00036442904522920546
2024-08-02,0.0063096550456085915,0.001949188145360528,0.0017536783045124034,0.013632141348869866,-0.004599954836756794
2024-08-05,0.001296475370645799,-0.002000293326275357,0.011332157603533686,-0.014414883194212259,-0.004531275259353835
2024-08-06,-0.002374941796167506,0.00391769811585795,0.005143928332766689,0.012361554081909852,-0.012666295581035927
2024-08-07,0.005302850054182878,-0.000866399321441531,-0.0037593766608072293,0.005516548266980168,-0.006781256244620837
2024-08-08,-0.011661479771885936,-0.0012510924446131762,-0.009584395961493325,-0.003991326568565427,0.0048439928737599065
2024-08-09,0.002671998473684948,0.008534497244892834,-0.0004975832286044067,-0.011066652724382843,-0.005304871709721104
2024-08-12,-0.0047163053477576305,-0.005489125792291246,0.003947570365108086,-0.003961858703721919,-0.016296355350183065
2024-08-13,0.004981536818715279,4.286715646646482e-05,0.0033978609484677704,0.0020457723575998633,0.007184892607335371
2024-08-14,0.0010281124820932144,0.006781012417391058,0.003874879529840579,0.004336540987107227,0.0051888022591430084
2024-08-15,-0.00793982645541232,-0.0002231787590185997,-0.0009152154268464848,0.002860373769283874,-0.010728247478666625
2024-08-16,0.010604688661357466,0.001121943320782636,-0.007579222784554718,-0.012471095708630702,-0.0010315856434860186
2024-08-19,0.00026194752244120543,-0.002991460429871949,0.0015447967954674612,-0.003929406137916485,0.006464924265356688
2024-08-20,-0.0035472509103333023,0.00040749887447537374,0.007751874213534969,0.02177335106328234,-0.007568788733675459
2024-08-21,-0.0019870466205225957,-0.003599178488999673,0.006390298252384925,-0.007984794445740507,-0.0028592134103377783
2024-08-22,0.0006223923005749384,-0.004293392697398721,-0.00580127529616427,-0.0026049831049749193,-0.01740396216303624
2024-08-23,-0.007872869302440005,-0.0014651704389658715,0.001937614454393993,-0.0002860798876287477,-0.01446571825355455
2024-08-26,-0.0019827177505599867,0.0045921882025308815,0.004791058583939255,0.0005700171077773245,-0.00648632887588383
2024-08-27,0.0045872982257132355,-0.0022946449060497333,-0.007284738817318129,-0.0052174898812943115,0.014535107625967374
2024-08-28,0.002121080229210159,0.006396235265238524,-0.0024553541931655754,0.008705194713481143,-0.003913536392562689
2024-08-29,-0.00014456421419698276,0.013031751299778467,0.006270040426097321,-0.0028093630026215406,0.0007366286487595216
2024-08-30,0.002757340525313867,0.0066522879475795224,-0.002523931641691052,-0.012730552676835835,-0.0010167763181367665
2024-09-02,0.0008923127429825395,0.0011476898436762,0.010116830953278637,0.0037334966264474254,0.00881625274472386
2024-09-03,-0.005806682163548815,0.004939507442122739,0.015573538821593987,0.0073832743220014225,0.003782001479466458
2024-09-04,0.0017239291304464589,0.009535711195130017,-0.005590270383736041,0.00031118113636759994,0.005641868336443921
2024-09-05,0.005264006646879194,-0.0015866395285419293,0.0030512497630906478,-0.0010233718508089785,0.002584240195211516
2024-09-06,7.450757756625342e-06,-0.005107968389277748,0.0007522049048358729,0.008217212176494685,-0.007203164623875068
2024-09-09,-0.0006465504926490071,0.0039239003222857425,-0.0065890557472302125,0.0026611067000652687,-0.008041168370580928
2024-09-10,0.007607783005002648,0.012164106909399312,0.015055786989720345,-0.0005534454221851007,0.008161792158665637
2024-09-11,0.0015259863710009361,0.001110529480346423,0.011734299426564811,-0.009353436609473234,0.010997651377195031
2024-09-12,0.0005061440290655944,0.007642703103020711,0.002210633582296103,-0.004181375956209483,0.003994263390762448
2024-09-13,0.0052158025701781,0.0007788183705559705,0.004316267935896186,-0.0029734014056158643,-0.017704955107605655
2024-09-16,0.006200141502640053,0.0040957986809214445,0.0019372486923003353,0.001747284497682587,0.010826661924192633
2024-09-17,-0.001942640352859363,-0.002932670326792592,-0.00041984908647190204,0.010712777508412253,-0.010984016138380364
2024-09-18,0.007950979955684051,-0.00259626427102757,-0.006805204498068154,0.01128049468913855,0.0006279891468342474
2024-09-19,-0.007001406186309539,-0.0011936652952821668,0.007417367016209258,0.010736593540974185,-0.0023438881372894555
2024-09-20,0.00323792455458365,0.004170423161972149,-0.0036123854560144884,0.004040288601331547,0.00121309876719995
2024-09-23,-0.00241614646283856,-0.0018607396768946247,0.0013692413730704764,0.0014388278956690627,-0.003589409579919036
2024-09-24,-0.0017556706504009596,0.006166686191701689,0.002396789946238885,0.008280754932706259,0.012316400087436782
2024-09-25,0.004333053557837292,0.011954431566912163,-0.004877128222347266,0.0076672767446583365,-0.0013632957572798253
2024-09-26,0.01193469958022767,0.00910220060696212,-0.012779478274047186,-0.006550929940095043,0.007478816197149076
2024-09-27,0.005539203259306858,0.004282821080796384,0.00040394270278659966,0.004840966596507815,0.007377192922076909
2024-09-30,0.0003327723827760565,0.005736509841808142,-0.014916480743763323,0.006270348156559938,-0.007806473510571534
2024-10-01,0.006552066847816336,-0.0005434221244560007,-0.005321510897588172,0.004191217253953947,-0.0067020014806119
2024-10-02,-0.004676607385332364,-0.00723647177976546,0.0007130457164132074,0.0051745881735266825,0.010707233875181181
2024-10-03,-5.036717073406735e-05,0.0058392760422382286,0.0010257268259436132,0.0004536921521635627,0.006662066530720108
2024-10-04,0.007150356656754544,-0.0011071722722929634,-0.0008063313536917102,-8.665123759871445e-05,0.002244922142926549
2024-10-07,-0.004602449257630902,0.005740030300331436,-0.001902867422448333,0.004899547654222913,-0.005929253150015322
2024-10-08,0.002952823716853362,0.0025579650787516737,-0.0020447698475813385,0.017367115463977133,0.004839359651177138
2024-10-09,0.011461573537864308,0.005395694619490626,-0.0037359236493924664,-0.0018574945252631634,0.0054249186062150755
2024-10-10,0.0011670351910325052,0.0008473057087946623,-0.0011034346806218524,-0.013267810845927961,-0.0005288937907862229
2024-10-11,-0.012508728783536559,0.0024590978439246857,-0.004182404511993943,-0.0045233338093771435,-0.000473734160669809
2024-10-14,0.0024360340777751844,-0.006560030888679776,-0.011340208326873847,-0.007328526971998508,-0.016875547717788507
2024-10-15,-0.005001097659335789,0.00855441515261483,-0.0064961014154793625,0.0064112413992014694,-0.010844713274386217
2024-10-16,0.0025947209154349622,-0.0009986690610634097,0.00048131050126009,0.005750220754940329,0.017306161127845613
2024-10-17,0.001968238098999641,0.0012217947569804744,-0.005913574022376204,0.005866717242658663,-0.0007146509749074363
2024-10-18,0.00579204225745058,0.0003814677475751364,0.013085989926668958,-0.014663332025099729,-0.0011693942413956676
2024-10-21,0.0060888898328075565,-0.0011534609854249355,-0.004645211483038226,-0.0009270448459166596,-0.010919358728466036
2024-10-22,0.001513722630138617,0.01280230920086612,0.008915220487587095,-0.007672072852122156,-0.006360069740954634
2024-10-23,-0.0016283668541347222,0.005622080638669683,-0.004850409064184313,-0.004321851351580271,0.009462744901634141
2024-10-24,0.00598791542285088,-0.0012690733019472427,-0.0069243439006095465,-0.011197958586101656,-0.004790911142190938
2024-10-25,-0.012583173413629174,0.004349099409549576,-0.0035102148986319104,0.005050349313961106,0.018314923988412005
2024-10-28,0.007837974242797184,-0.005155674189734954,0.006984742905336855,0.010462856220131498,-0.005217208662864828
2024-10-29,-0.004919781538432025,5.154051330729195e-05,-0.01030996344661327,0.012965879594412423,-0.02014827413727441
2024-10-30,-0.005840844494452362,-0.0007478258200458396,-0.0006896096393147829,0.002528993385140995,0.00394303711807353
2024-10-31,-0.00048167208775268917,0.006284431593849707,-0.014075633187460362,0.0011986838886643145,-0.004931259705438578
2024-11-01,0.0015950806108609179,0.001703799189731394,-0.005482802135463523,-0.003927591972283939,0.008633280509266598
2024-11-04,0.002894337611905914,-0.0028012421830123893,0.015179236715393597,0.019673421187960657,-0.011662162310643194
2024-11-05,0.0026107697618020596,0.013144972178161957,0.006387290404294247,0.0029684811433003714,-0.0003725115002348974
2024-11-06,-0.002447165715260323,-0.0004625735130986795,-0.002955105886856964,0.007159266868464272,-0.002083382874222975
2024-11-07,-0.0018469090720603458,-0.005410803434145403,0.0005528708793378762,-0.005952973387512026,-0.00012675151856184497
2024-11-08,0.007050893316329194,0.002429624431555632,0.004433077063498016,0.004048727198062429,0.0020325815717234397
2024-11-11,3.603061597022073e-05,-0.0009390310795083324,0.006213819061831504,-0.007473918474305992,0.013566503276029897
2024-11-12,0.0010044683761089048,-0.003143501952886869,-0.002524022553280091,-0.004215923209504894,0.0029418584912523703
2024-11-13,-0.003507058266929849,0.006310655993918683,-0.004571472948299703,-0.016980175443313393,-0.005078986434533054
2024-11-14,-0.011251127039797944,0.00040065574713671646,0.008314105848599183,0.006382078402125387,-0.010538305544525183
2024-11-15,-0.0037735316894079965,0.009493167677833425,0.0031295798611403374,0.0012329495410724706,0.011004563050742018
2024-11-18,0.01551644675258095,0.007082866387898693,0.001875906783394053,0.004037505407878586,0.007053718119883954
2024-11-19,-0.0028761909790607433,-0.004693597363587202,0.0012671435844256646,-0.006377689835704965,0.000946838228684383
2024-11-20,0.001376738239952543,0.01230518660941468,-0.005057349962595968,0.00022568854423252226,2.1273993739205112e-05
2024-11-21,0.0034238632002519843,0.005833621657918113,-0.0025333845113865864,-0.005370816240840251,-0.013266395543384895
2024-11-22,-0.00475722698081708,0.0032822041728829726,0.0012195292927624202,-0.006923471959249271,-0.0018549072883637164
2024-11-25,0.0009888376867415913,0.0031183946580446518,-0.003253760469869681,-0.0008035204612629936,-0.014865912600061882
2024-11-26,-0.006108314813427661,0.008688578290894224,-0.014416984708863918,-0.0015024204210722142,0.0034727840640982974
2024-11-27,-0.0014460954719622229,-0.0034407876168269878,0.0004724502732886737,0.0011602767879817636,0.0007609433556129021
2024-11-28,-0.010466272726912694,-0.00013701813977698115,-0.005085788832040892,-0.003181886998508316,0.0035427728700730787
2024-11-29,0.0046443725028834,0.005083886671209367,-0.0025748913988522188,0.008592022213760937,0.01206354779361592
2024-12-02,0.007619827547276357,0.0075488396940571675,-0.00011977754143238542,-0.00019305532058609882,0.008925457014549137
2024-12-03,-0.007399145890768196,0.0016471452363417045,-0.0028139129451894,-0.0017503124068912652,-0.014173630031087207
2024-12-04,-0.004543265834819246,0.0004975303527144244,0.0071191722186552606,0.009120212715264404,0.0007770617250367971
2024-12-05,-0.0003357301433738186,-0.0035533959350816987,0.0037164954788329735,-0.0007806240040603067,0.006952960852341036
2024-12-06,0.011310120824755772,0.00043812521369093163,-0.009581481319218503,-0.00568680354423078,-0.011623326972029556
2024-12-09,-0.00638265813648987,0.0071263536174273395,0.00248661701420938,-0.010961395452606075,0.007382689494271096
2024-12-10,0.008362249244473294,-0.0011993727871793102,-0.0038319358739582025,-0.0014990216998795939,0.004061458592287542
