date,ticker,market,outcome_future_63,pca_dim_00,pca_dim_01,pca_dim_02,pca_dim_03,pca_dim_04,pca_dim_05,pca_dim_06,pca_dim_07,pca_dim_08,pca_dim_09,pca_dim_10,pca_dim_11,pca_dim_12,pca_dim_13
2024-03-14,AIR.PA,France,-0.11898,-1.4533700784001324,-0.36139304521851207,0.7721926642585608,0.8516282395565972,0.29231781762270154,0.26474193805804785,-0.13764719086905336,0.18105795459007298,0.5111781198263459,-1.1119638375597862,-0.5820665500816664,0.47682111895564877,0.8941591454534048,0.2722774148964733
2024-03-15,BA.L,UK,-0.077894,0.408203618325521,-0.21509001074938763,1.540465527347947,-1.0284538969630421,-0.6921653885542813,0.23559029999389683,-0.68896715358583,-1.5785966025955118,-1.6444907185622737,1.0783036758121072,-1.4578787645712208,0.7408043883304847,0.7690383466295272,0.5014212408920307
2024-03-18,AAPL,US,-0.00111,-0.3383272733303782,1.9226748630588113,-1.4981050332212498,-0.009246501358598131,1.4385631587843417,-1.7579839524413365,2.1265612160763405,-1.032288753824141,-0.7414965892349381,1.322549196873549,-0.4756781378557489,-0.13539259183422822,1.015791689433336,-0.2539634014678442
2024-03-19,BAJFINANCE.NS,India,0.077523,0.5547475926932833,0.8514821534768248,0.7857983402827085,0.02242624474241824,1.8003376029054459,0.573462075497251,0.5181834239298823,-1.380673459143246,0.2840554599756387,0.7320204259984401,-0.004730372567115887,-1.128462498232854,0.6912866937310154,-1.1368022640302455
2024-03-20,000858.SZ,China,-0.006686,0.6734773048857893,2.2348224133376107,0.8406096792482911,1.2414982060088984,2.1238670505193373,-0.09371294205887012,-1.3929529668174159,0.9070670219075256,-0.5453408611050699,-1.0952795476673645,1.0144187491844128,0.10417192439491399,0.05976371143041133,0.2684873266813941
2024-03-21,TOTS3.SA,Brazil,-0.023566,-1.5155884989578978,-0.8397700536840358,1.5837331461301196,-0.848285903240322,1.643032013512909,-0.7211194714124858,0.883270631353084,1.0915805988760285,-2.0088691635677405,0.32520563291090376,0.8710786851741272,2.1382403674967,-0.6729342189052934,0.26316759237713905
2024-03-22,LR.PA,France,-0.000492,-1.5817713880138535,-0.18866228256628598,-0.5854974307252945,1.705091904168596,1.6347194097063535,-1.3321085273435147,-0.49394795413307263,-1.5459423313312217,-2.527279126945169,1.4103919784337644,-1.2899361942148018,0.40468103017089324,0.5186331701761724,-0.554763305391819
2024-03-25,JD.L,UK,0.076822,-0.8592624986432652,0.9414838748243166,0.010390644865585316,-0.7442254305257389,0.4338855070263226,-1.387956168956175,-0.0704410384752192,0.5501683867226193,-1.8992358183430331,-1.8304710937085935,0.4702996159677547,-0.3519949288046678,-1.0450894178184371,0.23635968797795265
2024-03-26,CRM,US,-0.058405,0.39013142528787365,-0.4923158239432034,-0.104954064114849,0.8890922272267499,0.8233285454552678,0.37528252777394866,0.17831238602436061,-1.118733554330788,-0.6968543988248602,1.3110821439050344,1.4353491629270851,1.0877962077839631,0.5775196532262423,1.4734799027286671
2024-03-27,INFY.NS,India,-0.058421,-0.050587887890183814,1.55653339740773,-0.9101678831247545,0.3359399291985696,-0.18512233938039813,2.082249071910131,-1.392899128427125,-1.554956245495583,0.49377062895803003,1.4881501230029919,1.5300708478458942,-0.15199735990523786,0.655468133638121,0.6048297988704243
2024-03-28,300059.SZ,China,-0.049714,-0.515026380940257,-0.7085127500446201,0.5909742712351929,1.2843830768355196,0.3154765790986548,0.1853794064927101,-1.4250262963697915,0.6853520715075978,0.1633057586551924,1.0756998653578118,-0.29161242185582653,0.7306463999255074,0.8406986892166386,-0.5592236175278056
2024-03-29,ITUB4.SA,Brazil,-0.07228,-1.1755725339581418,-1.0283393616294076,0.7356701377662727,0.021089697504386388,1.0815458843344727,-0.3875073104662475,-1.6020406485554781,-0.6137970843458114,-0.3377513218113693,2.0020479487197593,-0.33622708495018994,1.2852394526909021,0.4402001677832524,-0.8562678624011357
2024-04-01,SAF.PA,France,-0.137053,-4.326939050522126,-1.0691441316815038,-0.2672158187814907,-1.560651047762072,1.4550807347683559,-0.10855861489305288,-0.8807699220728447,-0.6873773398571554,0.23882587656345178,-0.049192881264048555,-0.40617034922112744,0.6770058612472206,1.1136358022748307,1.5036954609464301
2024-04-02,RTO.L,UK,0.055191,0.1584292833489423,1.6653199039275535,1.0767008659475366,0.3441501462870799,0.5217719077050795,0.9300548555290356,-0.770466074333568,1.212720651709554,-0.5925302426175871,0.21299429520172522,0.13876224585011848,-1.3225969502101467,0.9944880130023124,1.387523781510939
2024-04-03,MSFT,US,0.018008,0.46803989369079435,0.5646502019524892,-0.1052405620283124,-0.9545797713815097,0.9852966371311913,-0.4669820839679522,2.094670702950544,-0.32433773588436243,-1.3849335393130462,1.0565223642233321,-1.3063624643997052,0.36906243779034376,-0.008063360479121581,-0.532173723050798
2024-04-04,SUNPHARMA.NS,India,7.7e-05,-0.00476767021536266,1.4857091729231993,0.10826093958318954,1.300535631988953,2.2478552146137862,0.8563627449913165,-1.5156526981525291,-1.4017549734010424,0.2087919880767857,-0.39063946631662433,0.011775257919792967,1.1872791137343666,-0.043564417838327735,-0.5853854551651643
2024-04-05,600887.SS,China,-0.031254,0.6985654209975414,-0.08578088457014255,-0.6656871849554042,-0.5033925960372794,-0.1840238178487454,-0.720631335065181,-0.8739090463738797,-0.8548151488075715,-1.6766351558492152,-2.1990867991147045,-2.406957063383592,-0.36012717405425915,0.34054335375437295,1.418794828536064
2024-04-08,RAIL3.SA,Brazil,-0.023352,0.12973264433822485,-1.3580677513294859,-0.6532180611463491,-1.0359034473126558,-1.0769832218533752,-1.0523701276150406,-0.2256107402778845,-1.9362548300684301,-0.14287902400430377,-1.4515333617941368,0.43623235931274157,0.7600266469828701,-1.5396685104834507,1.8586452832787084
2024-04-09,CAP.PA,France,-0.048979,-0.7379126902066622,-0.868198817993375,-0.5462364488754864,0.45161283617467235,-0.9139465947355101,1.439260725801167,-0.20322264104274473,1.4020246025620489,-0.65425405105424,0.4397664813437661,-0.4842010051730913,-0.8962913682381133,-0.4332106942051133,0.7736198523678018
2024-04-10,CPG.L,UK,0.077284,-0.4416870412909316,1.365657884430981,0.16879440694955322,-2.103066902939054,-0.40521276286093766,-0.7810269271433292,0.5115262902225368,1.334029188819459,-0.3862966351291571,-1.5901336405256368,0.6574103777369946,0.7942487842731959,-0.8159639891750543,-0.1645633660156195
2024-04-11,AAPL,US,0.062689,-1.658455202824926,1.6667466225865495,-1.5803851197981627,-0.1378711765298431,-1.078167010213543,-1.7329164104695949,0.1832089111542872,0.9361628132921331,1.6488052428054154,1.1362463364454731,0.30757552440035263,-0.8467698879344495,1.499579531635875,0.4069915704378088
2024-04-12,BAJFINANCE.NS,India,0.005833,-0.3260003871229155,-1.662033728235783,0.34139790776168033,0.10449505553803115,0.04756618792562553,-0.2983626990466699,-0.49927534078900476,-2.257359241378971,-0.33732880362629325,-0.9599474812255864,-0.6702435233915942,0.48748954975973413,0.6415476260854571,0.1560423931974797
2024-04-15,000858.SZ,China,-0.002444,1.2579477208064453,0.22462017252486824,-0.15441220034323608,-0.21920284780601945,-0.6945678748731877,-0.21286960877213398,1.1680845674603717,0.2502635627458821,-0.8771225237888572,-0.6043680931538757,0.7376341287936571,-0.2942231212397486,-1.260193054396484,0.8579728611446639
2024-04-16,B3SA3.SA,Brazil,-0.00961,-0.5951476386091245,1.1436941043229747,0.2938390668097711,0.5721498509425905,0.15258115747228362,0.5910311655341685,-0.6264152312216714,0.5171992811456447,-0.41586457155070106,1.1453138324439425,1.1254304201767755,-0.13849247756946134,-0.14304001808063416,-0.21691408255633837
2024-04-17,MC.PA,France,0.031282,0.036948808945692885,-0.3264716755819909,0.41805830087721224,-1.5940267607323473,-0.4994606772826635,1.0897021149727975,1.119729469245067,-0.9800857093562507,-1.56423069674207,0.6108868672462714,-0.20751402346835715,0.46049686541809076,-0.09200055384017988,-0.08814217220607279
2024-04-18,LSEG.L,UK,-0.011119,0.5474421586927063,-0.08787719773435702,1.9434638350856799,0.05053282808022311,-1.6144417266376825,-0.6196066057830087,-1.8029280808658132,-0.8025900449100949,-1.20613328378294,1.541576969860976,-0.5374130602664802,-1.1919936568731602,-0.14944560074263635,0.6227366371790632
2024-04-19,CRM,US,-0.096666,0.18852727784267231,-0.5959771272804544,-1.1622635428576067,-0.6377773068255685,-0.6318216506329625,-0.20787726967672276,1.114234808334759,-1.8066307770674028,-0.1257527252864337,2.0433895669628024,0.18637728523020458,-0.8489004901777645,-0.06314739449360694,0.5178890926976568
2024-04-22,INFY.NS,India,0.05317,1.8168694413412607,1.477715283129529,-0.12497028417054178,-0.17240935140831842,-0.7187228726934921,0.6051443624406494,-1.1013500612433198,0.5060902666589804,-0.3058191264349613,-0.2682935275372466,0.8523582115211317,-1.0524120558445524,0.1425428073974761,0.7062969344195832
2024-04-23,300059.SZ,China,-0.054685,1.3212029402912973,0.12162863119516115,-1.7233705303209308,0.1969683013972486,0.9881901229399659,0.0766899360025433,1.3690690514003196,0.8875605742053594,-0.09700606636116633,0.15862754737596554,0.3418597865704669,0.9406147677581332,0.1634993461501978,-1.4805700304635534
2024-04-24,MGLU3.SA,Brazil,0.044532,-0.5194408993446201,-0.6565842429019388,-0.8039785194533748,1.0787877150649359,-0.8650390842291307,0.1343848551838389,-0.5883038499163591,0.6605450816831087,-0.29711238507697546,-0.21631916954226835,-0.1856446578558014,0.3774881353454518,-0.5720389618760491,0.6175468833039448
2024-04-25,SU.PA,France,0.021808,-0.8410507351713512,0.14948111254120822,-1.331647800248194,1.9768375674601855,1.1574481231653564,-2.625429385342043,-0.5937187525329095,-0.11025497085821688,0.03496122442041478,0.7808657941599987,-0.23682126948238,-0.44467630550007076,-0.5254447985650137,0.5513828873341301
2024-04-26,SGE.L,UK,0.016075,-2.8609764974706495,0.17247301067133097,-0.3886112758864334,0.9660411353271293,-0.382298750367546,0.9314174481085551,1.5258538512366489,0.8042469293747991,-0.5804617883839123,2.754410755570192,-0.9863496093513562,0.24019771157376157,0.7303851136391557,-0.9506603945979787
2024-04-29,MSFT,US,0.00713,-1.500450356389636,-0.3776400909931865,-0.3039422945360919,2.7484260397062483,0.549206028722585,0.8169907122294098,-0.6564346596449232,-1.323236277105122,0.9679691532028349,-0.08724394703108569,0.4086194351687863,0.47607521860712676,-0.20698112105190034,-0.1893306686739022
2024-04-30,SUNPHARMA.NS,India,-0.060876,-0.820439948312125,-0.20830183807590677,1.7005193286660654,-0.400538802268915,2.562236918628222,1.624744823234539,-0.0592662979168503,-0.7990422399497707,1.8435327261215828,-1.03744679138011,-0.46243798642552425,-1.6123217078897307,0.15051851479172787,-1.46902613090683
2024-05-01,600887.SS,China,-0.05212,-2.111230859267282,0.33749210132067214,-1.4516341173631617,0.6083724682458129,0.37931138132842124,1.1603578291411543,-0.09763062273193761,-1.7124262313556309,0.895456764519545,1.086686133341869,1.1487564339971057,-0.4015841901131101,0.05991472893267903,0.3703149704313414
2024-05-02,TOTS3.SA,Brazil,0.042891,-0.5152049891005135,-0.0333946258262487,-0.7082424830674122,-0.024476420458803015,0.4377409512914161,-0.505288539031806,0.30206902815874415,0.6650064458691656,-1.2985292868824965,0.3938470639523301,-1.357926140000525,0.05621578967624237,0.7542973436902831,1.0847465765192827
2024-05-03,DG.PA,France,-0.098873,-2.4847050669328277,-1.457861384058762,1.7632056812796562,-1.3865727573318136,-1.1879967389079384,0.2049141119185368,-0.006902108994667588,0.858260372163401,-0.8614459915911838,1.270902143311122,0.48488521750939245,1.534229562430851,0.33408292870477574,2.194076073745288
