draw_id,market,seed,decision_date,random_precedent_count,random_mu,random_cvar,random_top5_weight_share,random_effective_n
RND_SESS_US_17_0324,US,17,2024-12-17,25,0.010565537774274809,-0.24721596926128497,0.6090794098137935,10.981784792989151
RND_SESS_US_37_0342,US,37,2024-01-02,25,0.00868411828713846,-0.19257818964804535,0.3919304431336178,17.51264120305969
RND_SESS_US_37_0360,US,37,2024-04-03,25,0.0474201192858554,-0.2173853291720591,0.5334408119108547,12.587753022412755
RND_SESS_US_37_0378,US,37,2024-04-15,25,-0.02118295606846391,-0.20262208044952568,0.5663766408667177,11.82043391939105
RND_SESS_US_37_0396,US,37,2024-04-19,25,0.005754649817542553,-0.1443353041512898,0.5529450961050781,11.872087986695108
RND_SESS_US_37_0414,US,37,2024-04-25,25,0.043364047349411135,-0.15140117115569024,0.6208243908096444,9.125417815116279
RND_SESS_US_37_0432,US,37,2024-07-03,25,0.034071059184808856,-0.24151047728842473,0.5736635930652946,11.490954992928616
RND_SESS_US_37_0450,US,37,2024-07-17,25,0.03723099907119758,-0.1615601677961221,0.4406120797606234,15.572270088223897
RND_SESS_US_37_0468,US,37,2024-10-02,25,0.026398738215217175,-0.14352808369587,0.4472861782703025,16.092722231106467
RND_SESS_US_37_0486,US,37,2024-10-15,25,0.06305360716853788,-0.1041072007322422,0.4944245434434791,13.835283367912012
RND_SESS_US_37_0504,US,37,2024-10-31,25,-0.006811945315151232,-0.1888110605726791,0.4561358427724497,14.753974994087795
RND_SESS_US_37_0522,US,37,2024-11-15,25,0.014566770644395705,-0.16612897866000725,0.49471770091941913,14.064997970210085
RND_SESS_US_37_0540,US,37,2024-12-16,25,0.04092519042562022,-0.18642346451951292,0.4583354370192829,14.661237432038073
RND_SESS_India_7_0558,India,7,2024-01-01,25,0.015443015626788377,-0.16434595324768536,0.5512191414483602,11.930552045669673
RND_SESS_India_7_0576,India,7,2024-01-30,25,0.05345067876154523,-0.1423672501677743,0.4247313068221502,15.660223246189242
RND_SESS_India_7_0594,India,7,2024-04-04,25,0.0366214813549,-0.11863350642446246,0.46836546121901756,14.315403519809022
RND_SESS_India_7_0612,India,7,2024-05-06,25,0.07733140699000168,-0.19851919727102108,0.40160865061044554,16.080482268241152
RND_SESS_India_7_0630,India,7,2024-07-09,25,0.07094406399574331,-0.23116139727276902,0.4876543167638342,14.341813188091958
RND_SESS_India_7_0648,India,7,2024-08-06,25,-0.009064920798396736,-0.1499189893710403,0.48600822764608154,13.419283153816997
RND_SESS_India_7_0666,India,7,2024-10-07,25,-0.021856305261999567,-0.09470334258542709,0.6275355970314767,7.326482856912325
RND_SESS_India_7_0684,India,7,2024-10-09,25,-0.015833304952872735,-0.20604441223205078,0.43440750522312344,15.96655644621048
RND_SESS_India_7_0702,India,7,2024-11-07,25,0.007130160578146681,-0.2067912981355577,0.5271617796842608,13.340666683066331
RND_SESS_India_7_0720,India,7,2024-11-28,25,0.06131650368451651,-0.23073569382108966,0.5716587170181469,10.32885175588068
RND_SESS_India_17_0738,India,17,2024-01-01,25,0.04814205650076453,-0.15901660107604265,0.6451626155855861,8.98788355402601
RND_SESS_India_17_0756,India,17,2024-01-23,25,0.06161067599193767,-0.19511871431522215,0.4932208265774092,14.41372367594094
RND_SESS_India_17_0774,India,17,2024-04-04,25,0.09610097369835921,-0.14629065500298583,0.5129245055472826,12.290929518012002
RND_SESS_India_17_0792,India,17,2024-04-29,25,0.043410820211531684,-0.1967017240337673,0.46650712408839423,14.998049368185946
RND_SESS_India_17_0810,India,17,2024-07-09,25,0.021622041433358753,-0.1188767220401124,0.5823597244893397,11.633736794561825
RND_SESS_India_17_0828,India,17,2024-07-31,25,0.07137723073443179,-0.15765763967413216,0.4850380026054273,13.89708275881898
RND_SESS_India_17_0846,India,17,2024-10-07,25,0.01580634726354141,-0.1845529038183819,0.5699252897104805,11.896849931312627
RND_SESS_India_17_0864,India,17,2024-10-09,25,0.06918682739305759,-0.10846023405038802,0.42922271650775334,16.263029941719292
RND_SESS_India_17_0882,India,17,2024-11-13,25,0.028999901779001545,-0.13892466095152517,0.6317835395496796,9.620617875869796
RND_SESS_India_17_0900,India,17,2024-11-28,25,0.0419707295718649,-0.12530145175761603,0.4771274143204904,14.807565434332599
RND_SESS_India_37_0918,India,37,2024-01-01,25,0.0220094440434451,-0.20548351193151385,0.4214661278961117,15.042625856572155
RND_SESS_India_37_0936,India,37,2024-01-18,25,0.08666562307450618,-0.18375439877381713,0.4468194887007625,15.123702743541186
RND_SESS_India_37_0954,India,37,2024-04-04,25,0.05894071127391944,-0.13036080681464013,0.5800240940441679,10.884149465422569
RND_SESS_India_37_0972,India,37,2024-04-25,25,0.023123362929762376,-0.13424928380382398,0.5262458522928657,11.594025377090599
RND_SESS_India_37_0990,India,37,2024-05-31,25,-0.0033123082653291535,-0.3167355401558889,0.5724709426134089,11.665496399127866
RND_SESS_India_37_1008,India,37,2024-07-09,25,-0.025126194209851252,-0.21206871164824515,0.5561496587436237,11.853091614237316
RND_SESS_India_37_1026,India,37,2024-08-06,25,0.029912158740607857,-0.1912182899634451,0.5536844960613295,9.58443582397236
RND_SESS_India_37_1044,India,37,2024-10-09,25,-0.0340525260107476,-0.23192894675053238,0.4973049777832642,13.638066233064896
RND_SESS_India_37_1062,India,37,2024-11-05,25,0.02996865576707406,-0.21519025289709962,0.5009393698009856,13.367304942593579
RND_SESS_China_7_1080,China,7,2024-01-02,25,0.043435301214746376,-0.1344732411373552,0.5412156203004092,11.484857135250712
RND_SESS_China_7_1098,China,7,2024-01-29,25,-0.020985115893584476,-0.3194429925956253,0.5311326931015306,12.554140457226628
RND_SESS_China_7_1116,China,7,2024-01-30,25,0.08353914606891563,-0.15763670460890922,0.516487102084632,12.814805976817874
RND_SESS_China_7_1134,China,7,2024-03-25,25,0.05758552836022011,-0.2049837527563974,0.6131283183625119,9.77781983801711
RND_SESS_China_7_1152,China,7,2024-03-27,25,0.03169485093190819,-0.1536656048908496,0.4691206706349979,14.823358067983628
RND_SESS_China_7_1170,China,7,2024-04-18,25,0.05350446642964642,-0.12410286302283997,0.4650190338194143,15.360452979481918
RND_SESS_China_7_1188,China,7,2024-06-11,25,0.07401287020261949,-0.12117468140155145,0.4719214517839213,14.698141933348259
RND_SESS_China_7_1206,China,7,2024-07-02,25,0.06635590275082716,-0.1469089705981391,0.5126063610605613,13.340702564621033
RND_SESS_China_7_1224,China,7,2024-07-22,25,0.001594754016004004,-0.2083314102294293,0.4848334265204548,14.705993440298325
RND_SESS_China_7_1242,China,7,2024-08-14,25,0.0014463217627983973,-0.18323821535370227,0.42090524828403975,16.353754879979927
RND_SESS_China_7_1260,China,7,2024-08-22,25,0.004699824391670856,-0.17050375675637894,0.4886156725641808,13.696854947807928
RND_SESS_China_7_1278,China,7,2024-09-09,25,-0.03149043829255488,-0.20924379458708436,0.539686944110961,13.037607522895204
RND_SESS_China_7_1296,China,7,2024-10-11,25,0.006235081614212231,-0.20496480615310847,0.4207167342319822,16.778834135745143
RND_SESS_China_7_1314,China,7,2024-10-28,25,0.00036412507472603425,-0.20556064706798366,0.6112015205608629,10.081842463254665
RND_SESS_China_7_1332,China,7,2024-11-22,25,0.11007736080900828,-0.21148044309838748,0.5720431664616168,11.640761510828158
RND_SESS_China_7_1350,China,7,2024-11-25,25,0.04022518655096954,-0.19116337664598843,0.5567213271631403,11.929417649630993
RND_SESS_China_17_1368,China,17,2024-01-02,25,0.03407687577112144,-0.16723625181438992,0.49340167524888034,14.388709899146386
RND_SESS_China_17_1386,China,17,2024-01-29,25,0.031932485667655455,-0.20630733444077823,0.5741165463003768,8.463498389044574
RND_SESS_China_17_1404,China,17,2024-04-08,25,0.01338654753815115,-0.23852343078179777,0.45976405539357734,14.909417895343315
RND_SESS_China_17_1422,China,17,2024-04-10,25,0.028823310979123468,-0.12678656909919633,0.4335557872455586,15.300031074982332
RND_SESS_China_17_1440,China,17,2024-06-06,25,0.07052536510711013,-0.10713351454066077,0.46009654113566617,14.389404426102235
RND_SESS_China_17_1458,China,17,2024-07-08,25,0.0716258219323786,-0.1854226011092595,0.4602775744170492,14.82327447114622
RND_SESS_China_17_1476,China,17,2024-07-24,25,0.04369722340322884,-0.2091226584797422,0.5124896042700615,13.924056014358175
RND_SESS_China_17_1494,China,17,2024-08-20,25,0.0007857162907789579,-0.19581902718023375,0.43196906520485795,15.505742471753459
RND_SESS_China_17_1512,China,17,2024-10-14,25,0.0025055662821098813,-0.1922485735340194,0.5559827309990494,12.0216848712173
RND_SESS_China_17_1530,China,17,2024-10-30,25,0.025909658052383478,-0.10665166642817975,0.4461640681904301,15.788966092158592
RND_SESS_China_17_1548,China,17,2024-11-25,25,0.016764709491216983,-0.19210355128260717,0.5258707791282662,12.887634770532703
RND_SESS_China_37_1566,China,37,2024-01-02,25,0.02737626455122953,-0.2475960105128296,0.5538165030042876,12.214240881475929
RND_SESS_China_37_1584,China,37,2024-01-22,25,0.07491278848242106,-0.16371857711298615,0.4715412800771119,14.73498410092981
RND_SESS_China_37_1602,China,37,2024-02-02,25,0.02212952554685301,-0.1133039896727491,0.4944604653783772,14.214183827399088
RND_SESS_China_37_1620,China,37,2024-04-10,25,0.04544571789949198,-0.20786477729896766,0.5018497816917105,13.543613430105658
RND_SESS_China_37_1638,China,37,2024-06-12,25,0.037685966637473936,-0.08823892600385892,0.5538548286842999,11.20747842585445
RND_SESS_China_37_1656,China,37,2024-07-02,25,0.051326525226869646,-0.1662383317784027,0.4626532260841111,14.830825507087265
RND_SESS_China_37_1674,China,37,2024-07-08,25,0.02310951842476502,-0.14951521227579478,0.3784654120283908,18.14255646530902
RND_SESS_China_37_1692,China,37,2024-08-09,25,-0.04533817736886965,-0.23680573758282522,0.3935892047188292,17.177938211100557
RND_SESS_China_37_1710,China,37,2024-08-20,25,0.05759243161608385,-0.17082132615335482,0.49893953113936595,13.206521462526446
RND_SESS_China_37_1728,China,37,2024-09-09,25,0.044259043431938164,-0.20578294536939107,0.460108434399413,14.489085926944039
RND_SESS_China_37_1746,China,37,2024-10-11,25,-0.010491732307234122,-0.270882455367045,0.4175147177131382,16.525624521999017
RND_SESS_China_37_1764,China,37,2024-11-18,25,0.05478437628786596,-0.13131967994897342,0.5515592134503781,11.386468398558439
RND_SESS_China_37_1782,China,37,2024-11-26,25,-0.005836274382101277,-0.14912405914350857,0.511795028705861,12.961752418170724
RND_SESS_China_37_1800,China,37,2024-12-16,25,-0.012909520928104577,-0.23057988073108263,0.47232180434086346,14.62401697418378
RND_SESS_Brazil_7_1818,Brazil,7,2024-01-02,25,-0.000428509703441612,-0.18490062958970133,0.4462220862118754,15.327756196767778
RND_SESS_Brazil_7_1833,Brazil,7,2024-01-18,25,0.05346612130753538,-0.1797883962427394,0.5284176136657307,12.347715391111953
RND_SESS_Brazil_7_1848,Brazil,7,2024-02-08,25,0.08186129493164607,-0.08346146879128559,0.5949928909622719,8.626465499761842
RND_SESS_Brazil_7_1863,Brazil,7,2024-02-15,25,0.071363671460733,-0.07572746553638801,0.5155328675017466,14.076918683234393
RND_SESS_Brazil_7_1878,Brazil,7,2024-03-08,25,0.0008213015784200323,-0.24989967748906672,0.5709718200373228,11.162483462850604
RND_SESS_Brazil_7_1893,Brazil,7,2024-04-15,25,0.04005378564357368,-0.15568939220334072,0.5045469215274763,13.083156422981185
RND_SESS_Brazil_7_1908,Brazil,7,2024-04-18,25,0.013786304981422212,-0.18633603147528766,0.5199304687452972,12.917561568422093
RND_SESS_Brazil_7_1923,Brazil,7,2024-04-22,25,0.07731340365392704,-0.10356644284490027,0.4493048114677563,15.165594944595002
RND_SESS_Brazil_7_1938,Brazil,7,2024-06-10,25,0.02147393351279379,-0.20259249356999517,0.4272827909060116,16.0964863767794
RND_SESS_Brazil_7_1953,Brazil,7,2024-07-18,25,0.06529902707789384,-0.11970121818554592,0.5113204858347661,13.116500352723486
RND_SESS_Brazil_7_1968,Brazil,7,2024-07-22,25,0.022282115824833876,-0.1261141683276747,0.5929934420344319,11.195663205568989
RND_SESS_Brazil_7_1983,Brazil,7,2024-09-05,25,0.013200967674215403,-0.2592531602670076,0.475645021656049,14.169297868598017
RND_SESS_Brazil_7_1998,Brazil,7,2024-09-26,25,0.009739208941774841,-0.13125010683735933,0.49765241926205955,14.340558528589707
RND_SESS_Brazil_7_2013,Brazil,7,2024-10-09,25,0.00555343948071221,-0.16665201574465613,0.4671827518566654,13.896873500922249
RND_SESS_Brazil_7_2028,Brazil,7,2024-10-15,25,0.019691726552355116,-0.23655335296234253,0.46126869061761366,13.812493066945477
RND_SESS_Brazil_7_2043,Brazil,7,2024-12-06,25,0.01647309965491705,-0.19852069595734817,0.560684250711768,10.443720017122248
RND_SESS_Brazil_7_2058,Brazil,7,2024-12-16,25,0.020706818146847838,-0.1301426839009427,0.539163145552729,13.046130455644276
RND_SESS_Brazil_17_2073,Brazil,17,2024-01-02,25,0.00407723274612253,-0.10912023014616175,0.5524249971983759,12.018791793971904
RND_SESS_Brazil_17_2088,Brazil,17,2024-02-05,25,0.010289842489098106,-0.22461289775736087,0.5371861902496524,10.465136727187238
RND_SESS_Brazil_17_2103,Brazil,17,2024-02-15,25,0.05219635446291457,-0.2963673364818889,0.44778424003858536,15.029632371534648
RND_SESS_Brazil_17_2118,Brazil,17,2024-04-03,25,0.06414669088556231,-0.21450050465822545,0.5517576937470043,11.460920353092988
RND_SESS_Brazil_17_2133,Brazil,17,2024-04-15,25,0.0468174828243178,-0.16392325719645362,0.5027959447485519,13.918597763623694
RND_SESS_Brazil_17_2148,Brazil,17,2024-04-22,25,0.07329094548666218,-0.1551099324297604,0.4928175433270894,13.574731640865272
RND_SESS_Brazil_17_2163,Brazil,17,2024-05-24,25,0.005812651222575011,-0.13369452058218448,0.529240154553148,13.394399381694983
RND_SESS_Brazil_17_2178,Brazil,17,2024-06-10,25,-0.009214839019540386,-0.15875222206527498,0.5046201705439628,12.517573850625144
RND_SESS_Brazil_17_2193,Brazil,17,2024-06-13,25,0.03658947786478534,-0.22633376034785108,0.5163108996683149,12.620552853669796
RND_SESS_Brazil_17_2208,Brazil,17,2024-07-03,25,-0.012447940017897946,-0.22485358673292938,0.5134527753997737,13.44595127145958
RND_SESS_Brazil_17_2223,Brazil,17,2024-09-05,25,0.025937698632577364,-0.20892757661375494,0.4871149968318338,14.007135260002187
RND_SESS_Brazil_17_2238,Brazil,17,2024-09-30,25,0.06345380314414842,-0.1906101664776499,0.5371842005166001,10.965913698690677
RND_SESS_Brazil_17_2253,Brazil,17,2024-11-11,25,0.04856887035864955,-0.23708795086740733,0.5129645370418211,13.946000471823647
RND_SESS_Brazil_17_2268,Brazil,17,2024-12-02,25,0.05952720137982763,-0.1348375173003657,0.4587210166744876,15.064485800113824
RND_SESS_Brazil_17_2283,Brazil,17,2024-12-06,25,0.03491706945343928,-0.1472334839117339,0.5171491613298547,13.288094236708597
RND_SESS_Brazil_17_2298,Brazil,17,2024-12-16,25,-0.019913956784215526,-0.1847308745090368,0.556817317050011,13.15268074057935
RND_SESS_Brazil_17_2313,Brazil,17,2024-12-18,25,0.0743467118724706,-0.23178910973441036,0.5876903974439979,9.99676020292732
RND_SESS_Brazil_37_2328,Brazil,37,2024-01-02,25,0.010266267406723317,-0.21636951320784634,0.5820962621369031,11.133990445677798
RND_SESS_Brazil_37_2343,Brazil,37,2024-02-08,25,0.06407843852229822,-0.18079274094246778,0.6205881162661471,10.081873930166076
RND_SESS_Brazil_37_2358,Brazil,37,2024-02-14,25,-0.03385301528357818,-0.17461597308548676,0.5417331527524366,11.692298570827521
RND_SESS_Brazil_37_2373,Brazil,37,2024-03-08,25,0.03413041271093203,-0.1510215231450457,0.49076521299661524,13.823445932834005
RND_SESS_Brazil_37_2388,Brazil,37,2024-04-15,25,0.019251781065085204,-0.208388434851987,0.442697489893409,15.861128327468416
RND_SESS_Brazil_37_2403,Brazil,37,2024-04-24,25,0.009517281417270084,-0.15598345767929367,0.4711821163598432,14.970176217538414
RND_SESS_Brazil_37_2418,Brazil,37,2024-05-13,25,0.011240330144602715,-0.2162993590520213,0.5011382621418983,11.34186055761364
RND_SESS_Brazil_37_2433,Brazil,37,2024-06-05,25,0.015195956080173732,-0.11886195645149612,0.5821121308336092,11.707508168921569
RND_SESS_Brazil_37_2448,Brazil,37,2024-06-10,25,0.012768540377922298,-0.1135466808259856,0.506433731862458,13.374052529524594
RND_SESS_Brazil_37_2463,Brazil,37,2024-07-25,25,0.029453036271667028,-0.1671232427780948,0.527845957463862,12.34972860626639
RND_SESS_Brazil_37_2478,Brazil,37,2024-09-02,25,0.020069662736118758,-0.11227206072416346,0.506914899093345,13.104593663971203
RND_SESS_Brazil_37_2493,Brazil,37,2024-09-05,25,0.05988197671640883,-0.15786301474400488,0.4951434160342324,12.422905644097256
RND_SESS_Brazil_37_2508,Brazil,37,2024-09-23,25,0.03055676512752692,-0.18334391891834312,0.4961595748334048,13.5181061566843
RND_SESS_Brazil_37_2523,Brazil,37,2024-10-22,25,0.06019616266940621,-0.15455311927603427,0.48064746458752694,13.621440542434378
RND_SESS_Brazil_37_2538,Brazil,37,2024-10-23,25,0.033645838970649274,-0.24959395654151179,0.5347697930845874,11.008392228990367
RND_SESS_Brazil_37_2553,Brazil,37,2024-11-11,25,0.04420966182004404,-0.12156430160808447,0.5326284878031622,12.459311830230645
RND_SESS_Brazil_37_2568,Brazil,37,2024-12-06,25,0.042513310197326126,-0.18468989241353928,0.5497019535680112,12.855307022302185
RND_SESS_Brazil_37_2583,Brazil,37,2024-12-16,25,0.025823410579680194,-0.24290843233417608,0.5506556730381029,11.102734604849505
RND_SESS_Brazil_37_2598,Brazil,37,2024-12-18,25,0.019411564809062413,-0.1528384188033426,0.4810521336170397,14.865399211780568
RND_SESS_France_7_2613,France,7,2024-01-02,25,-0.011263094979463104,-0.15921512619589143,0.5706747856311246,12.22728809432734
RND_SESS_France_7_2630,France,7,2024-01-12,25,0.005724885535762822,-0.23965894403554494,0.6015034873395907,7.803750377228767
RND_SESS_France_7_2647,France,7,2024-02-01,25,0.08821786808748147,-0.10927165917835559,0.5128571074641898,13.904040204500179
RND_SESS_France_7_2664,France,7,2024-04-02,25,0.07068407744246762,-0.24792811529164638,0.5725879365360425,9.406547607981343
RND_SESS_France_7_2681,France,7,2024-04-18,25,0.08856802397412364,-0.19110455929964704,0.5067960492326232,12.919650276752408
RND_SESS_France_7_2698,France,7,2024-04-30,25,-0.001761246880782814,-0.18432080107568666,0.46184039875031535,13.851569615063578
RND_SESS_France_7_2715,France,7,2024-06-07,25,-0.012163129443300709,-0.20700286133990595,0.39556179253350815,17.118587313769897
RND_SESS_France_7_2732,France,7,2024-06-13,25,0.09331379488831604,-0.05768250079037304,0.5176427383386818,13.256479620039642
RND_SESS_France_7_2749,France,7,2024-06-14,25,0.005796261115974855,-0.19301644495546968,0.5045077687310537,13.713059668337037
RND_SESS_France_7_2766,France,7,2024-07-24,25,0.06291848306221876,-0.2213719288852687,0.5569872952102608,11.694514371277673
RND_SESS_France_7_2783,France,7,2024-08-05,25,0.06372644884459694,-0.14496475989339963,0.6008100007736678,8.05648303421805
RND_SESS_France_7_2800,France,7,2024-08-06,25,0.027824031630549334,-0.09579752921993714,0.48429015415501986,14.24030962341968
RND_SESS_France_7_2817,France,7,2024-09-13,25,-0.007879300571223689,-0.21823166567509633,0.5882598787564891,10.49546798148309
RND_SESS_France_7_2834,France,7,2024-10-15,25,0.0325058453941065,-0.2281690465249438,0.6110836825450632,11.198883108934028
RND_SESS_France_7_2851,France,7,2024-10-25,25,0.011177577260729146,-0.17336139482322996,0.49307333429973876,14.41166558571615
RND_SESS_France_7_2868,France,7,2024-11-06,25,0.01148311546678971,-0.16411336569931173,0.5334386529387736,12.619963903944972
RND_SESS_France_17_2885,France,17,2024-01-02,25,0.028712816845503433,-0.24066974413721903,0.4081240129304151,16.477898874887284
RND_SESS_France_17_2902,France,17,2024-04-02,25,-0.04565166030718784,-0.21384153292967983,0.4858346873696981,14.9860770460644
RND_SESS_France_17_2919,France,17,2024-05-29,25,0.008835913162762409,-0.19061351461732903,0.589956440148651,9.862471297167707
RND_SESS_France_17_2936,France,17,2024-06-13,25,0.061103301569989395,-0.14579889877778512,0.44141402951259956,15.293035051113584
RND_SESS_France_17_2953,France,17,2024-06-28,25,0.050419813970438945,-0.12788448054893514,0.5194946360159858,13.360906725449091
RND_SESS_France_17_2970,France,17,2024-07-01,25,0.09679359955814627,-0.07240771807162494,0.45457323165664587,15.5611499183663
RND_SESS_France_17_2987,France,17,2024-08-01,25,0.07455949403919261,-0.12089125788669472,0.48384536198678907,14.291789437060645
RND_SESS_France_17_3004,France,17,2024-09-25,25,0.11695607825147475,-0.18162067908119967,0.5506297835299185,11.02918416746565
RND_SESS_France_17_3021,France,17,2024-10-21,25,0.040444088125098435,-0.17129768836073578,0.41396869201203745,16.817268667051476
RND_SESS_France_17_3038,France,17,2024-10-25,25,-0.005104960901951009,-0.28233964269747414,0.42535566734901564,16.18809805575594
RND_SESS_France_17_3055,France,17,2024-11-27,25,-0.0027813716389817923,-0.207313691821719,0.49836649316789705,12.207966064881193
RND_SESS_France_37_3072,France,37,2024-01-02,25,0.0352466232254389,-0.21842058006685677,0.5075738173650488,11.514260615517214
RND_SESS_France_37_3089,France,37,2024-04-02,25,0.04780030946872949,-0.15143652156168003,0.4459115029737915,15.077626763586796
RND_SESS_France_37_3106,France,37,2024-04-18,25,0.09228461607580253,-0.22798542190430615,0.4647378741424106,14.810965504884782
RND_SESS_France_37_3123,France,37,2024-04-30,25,0.04470959887666065,-0.1824487951133395,0.547660164907981,11.707390566751895
RND_SESS_France_37_3140,France,37,2024-06-07,25,0.026681475454711202,-0.17849330522371093,0.44133407928846824,16.18134194892695
RND_SESS_France_37_3157,France,37,2024-06-13,25,-0.031686567501172734,-0.2838078971382513,0.5485656554233145,11.880605685072839
RND_SESS_France_37_3174,France,37,2024-06-14,25,0.05709901130152286,-0.06363923248387479,0.5292677028173426,13.17176810066906
RND_SESS_France_37_3191,France,37,2024-06-19,25,0.047338300772149636,-0.18103618685341727,0.5697208861723775,10.732389212010617
RND_SESS_France_37_3208,France,37,2024-08-06,25,0.040224215213466134,-0.1322520784434102,0.508705599074888,13.516922200937016
RND_SESS_France_37_3225,France,37,2024-09-02,25,0.023538159720524005,-0.18666716079903206,0.49259080063780886,14.120905749298842
RND_SESS_France_37_3242,France,37,2024-09-16,25,0.030698035227838094,-0.2775382456872577,0.5189986669338406,12.83744795713583
RND_SESS_France_37_3259,France,37,2024-10-21,25,0.04485326457357457,-0.15722402332364033,0.49869832910379974,11.649952817767767
RND_SESS_France_37_3276,France,37,2024-11-28,25,0.0004944645600263985,-0.2531132588893206,0.5667551744087476,11.805917500485211
RND_SESS_France_37_3293,France,37,2024-12-02,25,-0.006748934864271519,-0.2192369834695874,0.41900855570555284,15.895859130406258
RND_SESS_UK_7_3310,UK,7,2024-01-02,25,0.0052912393570984945,-0.13506151562664473,0.4854240965717818,13.663317480128264
RND_SESS_UK_7_3327,UK,7,2024-01-15,25,0.023044323649526993,-0.24232400097384676,0.5385364845620357,12.317971747064439
RND_SESS_UK_7_3344,UK,7,2024-04-02,25,-0.01301382963658686,-0.16646375556530726,0.5584729824551302,12.386849522747056
RND_SESS_UK_7_3361,UK,7,2024-04-12,25,0.06088376373456019,-0.20376816867157796,0.4615257893797745,14.550528199854087
RND_SESS_UK_7_3378,UK,7,2024-04-15,25,0.01008225872208386,-0.18169330662733196,0.6259368308036974,9.868642109606315
RND_SESS_UK_7_3395,UK,7,2024-06-18,25,0.023547531488865868,-0.15578383758414832,0.5767381910654208,11.875552470415682
RND_SESS_UK_7_3412,UK,7,2024-07-02,25,0.0743787333924395,-0.14311905367125677,0.4359606339171654,15.93623159245804
RND_SESS_UK_7_3429,UK,7,2024-07-12,25,0.11370317314427464,-0.20987593623275988,0.5782992315741904,9.803704527761717
RND_SESS_UK_7_3446,UK,7,2024-08-08,25,0.0209242194177048,-0.13173832380159403,0.5915465164522938,10.690912916984466
RND_SESS_UK_7_3463,UK,7,2024-09-12,25,-0.041074263516403996,-0.27492876608500033,0.5189039292901627,14.120472109863023
RND_SESS_UK_7_3480,UK,7,2024-09-30,25,-0.0013261878570308891,-0.18221033894286442,0.49348865171693346,13.64862999766887
RND_SESS_UK_7_3497,UK,7,2024-10-10,25,0.00412816960747629,-0.11991542411338794,0.5711780912517891,11.180417908674922
RND_SESS_UK_7_3514,UK,7,2024-10-21,25,0.039204121295568405,-0.19018579894640417,0.4503146958876466,14.903420409491911
RND_SESS_UK_17_3531,UK,17,2024-01-02,25,0.08103263914413235,-0.17501015943287637,0.534200407775353,12.712840035925717
RND_SESS_UK_17_3548,UK,17,2024-01-15,25,0.023630160447079374,-0.1712637913882368,0.48208587809163145,14.126495011193496
RND_SESS_UK_17_3565,UK,17,2024-02-01,25,0.04180686959017917,-0.1973760240650997,0.48040754515845846,15.112387617943945
RND_SESS_UK_17_3582,UK,17,2024-03-05,25,0.04644506508946548,-0.1543933564591803,0.46225281098453497,15.824032084554341
RND_SESS_UK_17_3599,UK,17,2024-04-02,25,0.012320172930680095,-0.2307503931342471,0.557499004228704,12.420725670177381
RND_SESS_UK_17_3616,UK,17,2024-04-12,25,0.05212260606977866,-0.20843433850625043,0.5146354151048164,13.819726106250696
