trade_id,market,seed,system,query_ticker,decision_date,execution_date,neighbor_rank,neighbor_market,neighbor_ticker,neighbor_date,cosine_similarity,normalized_weight,realized_return_63d,realized_drawdown_63d
TRD_US_7_P0_001,US,7,P0,REGN,2024-01-02,2024-01-03,15,Brazil,B3SA3.SA,2014-10-10,0.9746,0.0327,-0.2192,-0.2749
TRD_US_7_P0_001,US,7,P0,REGN,2024-01-02,2024-01-03,16,Brazil,EQTL3.SA,2014-10-29,0.9731,0.0307,0.0969,-0.0255
TRD_US_7_P0_001,US,7,P0,REGN,2024-01-02,2024-01-03,17,Brazil,FLRY3.SA,2014-11-17,0.9717,0.0287,-0.0622,-0.1402
TRD_US_7_P0_001,US,7,P0,REGN,2024-01-02,2024-01-03,18,Brazil,ITUB4.SA,2014-12-05,0.9702,0.0267,-0.0578,-0.1358
TRD_US_7_P0_001,US,7,P0,REGN,2024-01-02,2024-01-03,19,Brazil,KLBN11.SA,2016-01-22,0.9688,0.0247,-0.0672,-0.2152
TRD_US_7_P0_001,US,7,P0,REGN,2024-01-02,2024-01-03,20,Brazil,LREN3.SA,2015-01-16,0.9673,0.0227,0.2549,-0.0578
TRD_US_7_P0_001,US,7,P0,REGN,2024-01-02,2024-01-03,21,Brazil,MGLU3.SA,2015-02-04,0.9658,0.0207,-0.2148,-0.2527
TRD_US_7_P0_001,US,7,P0,REGN,2024-01-02,2024-01-03,22,Brazil,PETR4.SA,2015-02-25,0.9644,0.0187,0.3457,-0.1319
TRD_US_7_P0_001,US,7,P0,REGN,2024-01-02,2024-01-03,23,Brazil,RADL3.SA,2015-03-16,0.9629,0.0167,0.4412,-0.0234
TRD_US_7_P0_001,US,7,P0,REGN,2024-01-02,2024-01-03,24,Brazil,RAIL3.SA,2017-07-04,0.9615,0.0147,0.3817,-0.0171
TRD_US_7_P0_001,US,7,P0,REGN,2024-01-02,2024-01-03,25,Brazil,RENT3.SA,2015-04-23,0.96,0.0127,-0.2476,-0.2585
TRD_US_7_P0_002,US,7,P0,ORCL,2024-01-02,2024-01-03,1,India,MARUTI.NS,2014-01-16,0.995,0.107,0.1038,-0.1394
TRD_US_7_P0_002,US,7,P0,ORCL,2024-01-02,2024-01-03,2,India,MARUTI.NS,2014-02-04,0.9935,0.09,0.2656,-0.043
TRD_US_7_P0_002,US,7,P0,ORCL,2024-01-02,2024-01-03,3,India,MARUTI.NS,2014-02-21,0.9921,0.081,0.3761,-0.075
TRD_US_7_P0_002,US,7,P0,ORCL,2024-01-02,2024-01-03,4,India,MARUTI.NS,2014-03-13,0.9906,0.068,0.3818,-0.0214
TRD_US_7_P0_002,US,7,P0,ORCL,2024-01-02,2024-01-03,5,India,MARUTI.NS,2014-04-02,0.9892,0.062,0.3669,-0.0348
TRD_US_7_P0_002,US,7,P0,ORCL,2024-01-02,2024-01-03,6,US,INTU,2014-04-16,0.9877,0.0474,0.0902,-0.0104
TRD_US_7_P0_002,US,7,P0,ORCL,2024-01-02,2024-01-03,7,US,ISRG,2014-05-06,0.9862,0.0455,0.2444,-0.0384
TRD_US_7_P0_002,US,7,P0,ORCL,2024-01-02,2024-01-03,8,US,LMT,2014-05-23,0.9848,0.0436,0.0858,-0.0315
TRD_US_7_P0_002,US,7,P0,ORCL,2024-01-02,2024-01-03,9,US,META,2014-06-12,0.9833,0.0418,0.212,-0.0324
TRD_US_7_P0_002,US,7,P0,ORCL,2024-01-02,2024-01-03,10,US,MSFT,2014-07-01,0.9819,0.0399,0.1142,-0.0196
TRD_US_7_P0_002,US,7,P0,ORCL,2024-01-02,2024-01-03,11,US,NOC,2014-07-21,0.9804,0.038,0.0001,-0.0498
TRD_US_7_P0_002,US,7,P0,ORCL,2024-01-02,2024-01-03,12,US,NVDA,2014-08-07,0.979,0.0361,0.158,-0.0353
TRD_US_7_P0_002,US,7,P0,ORCL,2024-01-02,2024-01-03,13,US,REGN,2014-08-26,0.9775,0.0343,0.1573,-0.096
TRD_US_7_P0_002,US,7,P0,ORCL,2024-01-02,2024-01-03,14,US,V,2014-09-15,0.976,0.0324,0.1986,-0.0906
TRD_US_7_P0_002,US,7,P0,ORCL,2024-01-02,2024-01-03,15,Brazil,B3SA3.SA,2014-10-10,0.9746,0.0305,-0.2192,-0.2749
TRD_US_7_P0_002,US,7,P0,ORCL,2024-01-02,2024-01-03,16,Brazil,EQTL3.SA,2014-10-29,0.9731,0.0287,0.0969,-0.0255
TRD_US_7_P0_002,US,7,P0,ORCL,2024-01-02,2024-01-03,17,Brazil,FLRY3.SA,2014-11-17,0.9717,0.0268,-0.0622,-0.1402
TRD_US_7_P0_002,US,7,P0,ORCL,2024-01-02,2024-01-03,18,Brazil,ITUB4.SA,2014-12-05,0.9702,0.0249,-0.0578,-0.1358
TRD_US_7_P0_002,US,7,P0,ORCL,2024-01-02,2024-01-03,19,Brazil,KLBN11.SA,2016-01-22,0.9688,0.0231,-0.0672,-0.2152
TRD_US_7_P0_002,US,7,P0,ORCL,2024-01-02,2024-01-03,20,Brazil,LREN3.SA,2015-01-16,0.9673,0.0212,0.2549,-0.0578
TRD_US_7_P0_002,US,7,P0,ORCL,2024-01-02,2024-01-03,21,Brazil,MGLU3.SA,2015-02-04,0.9658,0.0193,-0.2148,-0.2527
TRD_US_7_P0_002,US,7,P0,ORCL,2024-01-02,2024-01-03,22,Brazil,PETR4.SA,2015-02-25,0.9644,0.0174,0.3457,-0.1319
TRD_US_7_P0_002,US,7,P0,ORCL,2024-01-02,2024-01-03,23,Brazil,RADL3.SA,2015-03-16,0.9629,0.0156,0.4412,-0.0234
TRD_US_7_P0_002,US,7,P0,ORCL,2024-01-02,2024-01-03,24,Brazil,RAIL3.SA,2017-07-04,0.9615,0.0137,0.3817,-0.0171
TRD_US_7_P0_002,US,7,P0,ORCL,2024-01-02,2024-01-03,25,Brazil,RENT3.SA,2015-04-23,0.96,0.0118,-0.2476,-0.2585
TRD_US_7_P0_003,US,7,P0,INTU,2024-01-02,2024-01-03,1,UK,CPG.L,2014-01-10,0.995,0.094,-0.0202,-0.068
TRD_US_7_P0_003,US,7,P0,INTU,2024-01-02,2024-01-03,2,UK,CPG.L,2014-01-29,0.9935,0.094,0.0269,-0.0612
TRD_US_7_P0_003,US,7,P0,INTU,2024-01-02,2024-01-03,3,UK,CPG.L,2014-02-17,0.9921,0.076,0.0834,-0.0396
TRD_US_7_P0_003,US,7,P0,INTU,2024-01-02,2024-01-03,4,UK,CPG.L,2014-03-06,0.9906,0.068,0.0775,-0.0609
TRD_US_7_P0_003,US,7,P0,INTU,2024-01-02,2024-01-03,5,UK,CPG.L,2014-03-25,0.9892,0.064,0.137,-0.0185
TRD_US_7_P0_003,US,7,P0,INTU,2024-01-02,2024-01-03,6,US,ISRG,2014-04-16,0.9877,0.0483,-0.0793,-0.1654
TRD_US_7_P0_003,US,7,P0,INTU,2024-01-02,2024-01-03,7,US,LMT,2014-05-06,0.9862,0.0464,0.0295,-0.0365
TRD_US_7_P0_003,US,7,P0,INTU,2024-01-02,2024-01-03,8,US,META,2014-05-23,0.9848,0.0445,0.2155,-0.0196
TRD_US_7_P0_003,US,7,P0,INTU,2024-01-02,2024-01-03,9,US,MSFT,2014-06-12,0.9833,0.0426,0.1654,-0.0071
TRD_US_7_P0_003,US,7,P0,INTU,2024-01-02,2024-01-03,10,US,NOC,2014-07-01,0.9819,0.0407,0.1001,-0.0183
TRD_US_7_P0_003,US,7,P0,INTU,2024-01-02,2024-01-03,11,US,NVDA,2014-07-21,0.9804,0.0388,-0.0568,-0.092
TRD_US_7_P0_003,US,7,P0,INTU,2024-01-02,2024-01-03,12,US,ORCL,2014-08-07,0.979,0.0369,-0.0065,-0.0943
TRD_US_7_P0_003,US,7,P0,INTU,2024-01-02,2024-01-03,13,US,REGN,2014-08-26,0.9775,0.035,0.1573,-0.096
TRD_US_7_P0_003,US,7,P0,INTU,2024-01-02,2024-01-03,14,US,V,2014-09-15,0.976,0.0331,0.1986,-0.0906
TRD_US_7_P0_003,US,7,P0,INTU,2024-01-02,2024-01-03,15,Brazil,B3SA3.SA,2014-10-10,0.9746,0.0312,-0.2192,-0.2749
TRD_US_7_P0_003,US,7,P0,INTU,2024-01-02,2024-01-03,16,Brazil,EQTL3.SA,2014-10-29,0.9731,0.0292,0.0969,-0.0255
TRD_US_7_P0_003,US,7,P0,INTU,2024-01-02,2024-01-03,17,Brazil,FLRY3.SA,2014-11-17,0.9717,0.0273,-0.0622,-0.1402
TRD_US_7_P0_003,US,7,P0,INTU,2024-01-02,2024-01-03,18,Brazil,ITUB4.SA,2014-12-05,0.9702,0.0254,-0.0578,-0.1358
TRD_US_7_P0_003,US,7,P0,INTU,2024-01-02,2024-01-03,19,Brazil,KLBN11.SA,2016-01-22,0.9688,0.0235,-0.0672,-0.2152
TRD_US_7_P0_003,US,7,P0,INTU,2024-01-02,2024-01-03,20,Brazil,LREN3.SA,2015-01-16,0.9673,0.0216,0.2549,-0.0578
TRD_US_7_P0_003,US,7,P0,INTU,2024-01-02,2024-01-03,21,Brazil,MGLU3.SA,2015-02-04,0.9658,0.0197,-0.2148,-0.2527
TRD_US_7_P0_003,US,7,P0,INTU,2024-01-02,2024-01-03,22,Brazil,PETR4.SA,2015-02-25,0.9644,0.0178,0.3457,-0.1319
TRD_US_7_P0_003,US,7,P0,INTU,2024-01-02,2024-01-03,23,Brazil,RADL3.SA,2015-03-16,0.9629,0.0159,0.4412,-0.0234
TRD_US_7_P0_003,US,7,P0,INTU,2024-01-02,2024-01-03,24,Brazil,RAIL3.SA,2017-07-04,0.9615,0.014,0.3817,-0.0171
TRD_US_7_P0_003,US,7,P0,INTU,2024-01-02,2024-01-03,25,Brazil,RENT3.SA,2015-04-23,0.96,0.0121,-0.2476,-0.2585
TRD_US_7_P0_004,US,7,P0,AAPL,2024-04-03,2024-04-04,1,US,ORCL,2014-01-13,0.995,0.133,0.0513,-0.0612
TRD_US_7_P0_004,US,7,P0,AAPL,2024-04-03,2024-04-04,2,US,ORCL,2014-01-31,0.9935,0.091,0.1093,-0.0396
TRD_US_7_P0_004,US,7,P0,AAPL,2024-04-03,2024-04-04,3,US,V,2014-02-20,0.9921,0.083,-0.058,-0.1281
TRD_US_7_P0_004,US,7,P0,AAPL,2024-04-03,2024-04-04,4,US,V,2014-03-11,0.9906,0.064,-0.0551,-0.1424
TRD_US_7_P0_004,US,7,P0,AAPL,2024-04-03,2024-04-04,5,US,V,2014-03-28,0.9892,0.061,-0.0114,-0.0813
TRD_US_7_P0_004,US,7,P0,AAPL,2024-04-03,2024-04-04,6,US,ISRG,2014-04-16,0.9877,0.0454,-0.0793,-0.1654
TRD_US_7_P0_004,US,7,P0,AAPL,2024-04-03,2024-04-04,7,US,LMT,2014-05-06,0.9862,0.0436,0.0295,-0.0365
TRD_US_7_P0_004,US,7,P0,AAPL,2024-04-03,2024-04-04,8,US,META,2014-05-23,0.9848,0.0419,0.2155,-0.0196
TRD_US_7_P0_004,US,7,P0,AAPL,2024-04-03,2024-04-04,9,US,MSFT,2014-06-12,0.9833,0.0401,0.1654,-0.0071
TRD_US_7_P0_004,US,7,P0,AAPL,2024-04-03,2024-04-04,10,US,NOC,2014-07-01,0.9819,0.0383,0.1001,-0.0183
TRD_US_7_P0_004,US,7,P0,AAPL,2024-04-03,2024-04-04,11,US,NVDA,2014-07-21,0.9804,0.0365,-0.0568,-0.092
TRD_US_7_P0_004,US,7,P0,AAPL,2024-04-03,2024-04-04,12,US,ORCL,2014-08-07,0.979,0.0347,-0.0065,-0.0943
TRD_US_7_P0_004,US,7,P0,AAPL,2024-04-03,2024-04-04,13,US,REGN,2014-08-26,0.9775,0.0329,0.1573,-0.096
TRD_US_7_P0_004,US,7,P0,AAPL,2024-04-03,2024-04-04,14,US,V,2014-09-15,0.976,0.0311,0.1986,-0.0906
TRD_US_7_P0_004,US,7,P0,AAPL,2024-04-03,2024-04-04,15,Brazil,B3SA3.SA,2014-10-10,0.9746,0.0293,-0.2192,-0.2749
TRD_US_7_P0_004,US,7,P0,AAPL,2024-04-03,2024-04-04,16,Brazil,EQTL3.SA,2014-10-29,0.9731,0.0275,0.0969,-0.0255
TRD_US_7_P0_004,US,7,P0,AAPL,2024-04-03,2024-04-04,17,Brazil,FLRY3.SA,2014-11-17,0.9717,0.0257,-0.0622,-0.1402
TRD_US_7_P0_004,US,7,P0,AAPL,2024-04-03,2024-04-04,18,Brazil,ITUB4.SA,2014-12-05,0.9702,0.0239,-0.0578,-0.1358
TRD_US_7_P0_004,US,7,P0,AAPL,2024-04-03,2024-04-04,19,Brazil,KLBN11.SA,2016-01-22,0.9688,0.0221,-0.0672,-0.2152
TRD_US_7_P0_004,US,7,P0,AAPL,2024-04-03,2024-04-04,20,Brazil,LREN3.SA,2015-01-16,0.9673,0.0203,0.2549,-0.0578
TRD_US_7_P0_004,US,7,P0,AAPL,2024-04-03,2024-04-04,21,Brazil,MGLU3.SA,2015-02-04,0.9658,0.0185,-0.2148,-0.2527
TRD_US_7_P0_004,US,7,P0,AAPL,2024-04-03,2024-04-04,22,Brazil,PETR4.SA,2015-02-25,0.9644,0.0167,0.3457,-0.1319
TRD_US_7_P0_004,US,7,P0,AAPL,2024-04-03,2024-04-04,23,Brazil,RADL3.SA,2015-03-16,0.9629,0.0149,0.4412,-0.0234
TRD_US_7_P0_004,US,7,P0,AAPL,2024-04-03,2024-04-04,24,Brazil,RAIL3.SA,2017-07-04,0.9615,0.0132,0.3817,-0.0171
TRD_US_7_P0_004,US,7,P0,AAPL,2024-04-03,2024-04-04,25,Brazil,RENT3.SA,2015-04-23,0.96,0.0114,-0.2476,-0.2585
TRD_US_7_P0_005,US,7,P0,V,2024-04-03,2024-04-04,1,US,LMT,2014-01-13,0.995,0.11,0.0411,-0.0413
TRD_US_7_P0_005,US,7,P0,V,2024-04-03,2024-04-04,2,US,LMT,2014-01-31,0.9935,0.088,0.0951,-0.0412
TRD_US_7_P0_005,US,7,P0,V,2024-04-03,2024-04-04,3,US,LMT,2014-02-20,0.9921,0.084,-0.0063,-0.0575
TRD_US_7_P0_005,US,7,P0,V,2024-04-03,2024-04-04,4,US,LMT,2014-03-11,0.9906,0.078,0.0301,-0.0626
TRD_US_7_P0_005,US,7,P0,V,2024-04-03,2024-04-04,5,US,LMT,2014-03-28,0.9892,0.077,0.0218,-0.0436
TRD_US_7_P0_005,US,7,P0,V,2024-04-03,2024-04-04,6,US,INTU,2014-04-16,0.9877,0.045,0.0902,-0.0104
TRD_US_7_P0_005,US,7,P0,V,2024-04-03,2024-04-04,7,US,ISRG,2014-05-06,0.9862,0.0433,0.2444,-0.0384
TRD_US_7_P0_005,US,7,P0,V,2024-04-03,2024-04-04,8,US,LMT,2014-05-23,0.9848,0.0415,0.0858,-0.0315
TRD_US_7_P0_005,US,7,P0,V,2024-04-03,2024-04-04,9,US,META,2014-06-12,0.9833,0.0397,0.212,-0.0324
TRD_US_7_P0_005,US,7,P0,V,2024-04-03,2024-04-04,10,US,MSFT,2014-07-01,0.9819,0.0379,0.1142,-0.0196
TRD_US_7_P0_005,US,7,P0,V,2024-04-03,2024-04-04,11,US,NOC,2014-07-21,0.9804,0.0362,0.0001,-0.0498
TRD_US_7_P0_005,US,7,P0,V,2024-04-03,2024-04-04,12,US,NVDA,2014-08-07,0.979,0.0344,0.158,-0.0353
TRD_US_7_P0_005,US,7,P0,V,2024-04-03,2024-04-04,13,US,ORCL,2014-08-26,0.9775,0.0326,-0.0067,-0.1412
TRD_US_7_P0_005,US,7,P0,V,2024-04-03,2024-04-04,14,US,REGN,2014-09-15,0.976,0.0308,0.2035,-0.0751
TRD_US_7_P0_005,US,7,P0,V,2024-04-03,2024-04-04,15,Brazil,B3SA3.SA,2014-10-10,0.9746,0.029,-0.2192,-0.2749
TRD_US_7_P0_005,US,7,P0,V,2024-04-03,2024-04-04,16,Brazil,EQTL3.SA,2014-10-29,0.9731,0.0273,0.0969,-0.0255
TRD_US_7_P0_005,US,7,P0,V,2024-04-03,2024-04-04,17,Brazil,FLRY3.SA,2014-11-17,0.9717,0.0255,-0.0622,-0.1402
TRD_US_7_P0_005,US,7,P0,V,2024-04-03,2024-04-04,18,Brazil,ITUB4.SA,2014-12-05,0.9702,0.0237,-0.0578,-0.1358
TRD_US_7_P0_005,US,7,P0,V,2024-04-03,2024-04-04,19,Brazil,KLBN11.SA,2016-01-22,0.9688,0.0219,-0.0672,-0.2152
TRD_US_7_P0_005,US,7,P0,V,2024-04-03,2024-04-04,20,Brazil,LREN3.SA,2015-01-16,0.9673,0.0201,0.2549,-0.0578
TRD_US_7_P0_005,US,7,P0,V,2024-04-03,2024-04-04,21,Brazil,MGLU3.SA,2015-02-04,0.9658,0.0184,-0.2148,-0.2527
TRD_US_7_P0_005,US,7,P0,V,2024-04-03,2024-04-04,22,Brazil,PETR4.SA,2015-02-25,0.9644,0.0166,0.3457,-0.1319
TRD_US_7_P0_005,US,7,P0,V,2024-04-03,2024-04-04,23,Brazil,RADL3.SA,2015-03-16,0.9629,0.0148,0.4412,-0.0234
TRD_US_7_P0_005,US,7,P0,V,2024-04-03,2024-04-04,24,Brazil,RAIL3.SA,2017-07-04,0.9615,0.013,0.3817,-0.0171
TRD_US_7_P0_005,US,7,P0,V,2024-04-03,2024-04-04,25,Brazil,RENT3.SA,2015-04-23,0.96,0.0113,-0.2476,-0.2585
TRD_US_7_P0_006,US,7,P0,AMGN,2024-04-03,2024-04-04,1,India,TCS.NS,2014-01-16,0.995,0.098,-0.0533,-0.1427
TRD_US_7_P0_006,US,7,P0,AMGN,2024-04-03,2024-04-04,2,India,TCS.NS,2014-02-04,0.9935,0.097,0.0037,-0.0651
TRD_US_7_P0_006,US,7,P0,AMGN,2024-04-03,2024-04-04,3,India,TCS.NS,2014-02-21,0.9921,0.076,-0.0207,-0.0935
TRD_US_7_P0_006,US,7,P0,AMGN,2024-04-03,2024-04-04,4,India,TCS.NS,2014-03-13,0.9906,0.073,0.0708,-0.0698
TRD_US_7_P0_006,US,7,P0,AMGN,2024-04-03,2024-04-04,5,India,TCS.NS,2014-04-02,0.9892,0.057,0.1203,-0.0795
TRD_US_7_P0_006,US,7,P0,AMGN,2024-04-03,2024-04-04,6,US,ISRG,2014-04-16,0.9877,0.0479,-0.0793,-0.1654
TRD_US_7_P0_006,US,7,P0,AMGN,2024-04-03,2024-04-04,7,US,LMT,2014-05-06,0.9862,0.046,0.0295,-0.0365
TRD_US_7_P0_006,US,7,P0,AMGN,2024-04-03,2024-04-04,8,US,META,2014-05-23,0.9848,0.0441,0.2155,-0.0196
TRD_US_7_P0_006,US,7,P0,AMGN,2024-04-03,2024-04-04,9,US,MSFT,2014-06-12,0.9833,0.0422,0.1654,-0.0071
TRD_US_7_P0_006,US,7,P0,AMGN,2024-04-03,2024-04-04,10,US,NOC,2014-07-01,0.9819,0.0404,0.1001,-0.0183
TRD_US_7_P0_006,US,7,P0,AMGN,2024-04-03,2024-04-04,11,US,NVDA,2014-07-21,0.9804,0.0385,-0.0568,-0.092
TRD_US_7_P0_006,US,7,P0,AMGN,2024-04-03,2024-04-04,12,US,ORCL,2014-08-07,0.979,0.0366,-0.0065,-0.0943
TRD_US_7_P0_006,US,7,P0,AMGN,2024-04-03,2024-04-04,13,US,REGN,2014-08-26,0.9775,0.0347,0.1573,-0.096
TRD_US_7_P0_006,US,7,P0,AMGN,2024-04-03,2024-04-04,14,US,V,2014-09-15,0.976,0.0328,0.1986,-0.0906
TRD_US_7_P0_006,US,7,P0,AMGN,2024-04-03,2024-04-04,15,Brazil,B3SA3.SA,2014-10-10,0.9746,0.0309,-0.2192,-0.2749
TRD_US_7_P0_006,US,7,P0,AMGN,2024-04-03,2024-04-04,16,Brazil,EQTL3.SA,2014-10-29,0.9731,0.029,0.0969,-0.0255
TRD_US_7_P0_006,US,7,P0,AMGN,2024-04-03,2024-04-04,17,Brazil,FLRY3.SA,2014-11-17,0.9717,0.0271,-0.0622,-0.1402
TRD_US_7_P0_006,US,7,P0,AMGN,2024-04-03,2024-04-04,18,Brazil,ITUB4.SA,2014-12-05,0.9702,0.0252,-0.0578,-0.1358
TRD_US_7_P0_006,US,7,P0,AMGN,2024-04-03,2024-04-04,19,Brazil,KLBN11.SA,2016-01-22,0.9688,0.0233,-0.0672,-0.2152
TRD_US_7_P0_006,US,7,P0,AMGN,2024-04-03,2024-04-04,20,Brazil,LREN3.SA,2015-01-16,0.9673,0.0214,0.2549,-0.0578
TRD_US_7_P0_006,US,7,P0,AMGN,2024-04-03,2024-04-04,21,Brazil,MGLU3.SA,2015-02-04,0.9658,0.0195,-0.2148,-0.2527
TRD_US_7_P0_006,US,7,P0,AMGN,2024-04-03,2024-04-04,22,Brazil,PETR4.SA,2015-02-25,0.9644,0.0177,0.3457,-0.1319
TRD_US_7_P0_006,US,7,P0,AMGN,2024-04-03,2024-04-04,23,Brazil,RADL3.SA,2015-03-16,0.9629,0.0158,0.4412,-0.0234
TRD_US_7_P0_006,US,7,P0,AMGN,2024-04-03,2024-04-04,24,Brazil,RAIL3.SA,2017-07-04,0.9615,0.0139,0.3817,-0.0171
TRD_US_7_P0_006,US,7,P0,AMGN,2024-04-03,2024-04-04,25,Brazil,RENT3.SA,2015-04-23,0.96,0.012,-0.2476,-0.2585
TRD_US_7_P0_007,US,7,P0,LMT,2024-07-03,2024-07-05,1,US,CRM,2014-01-13,0.995,0.173,-0.0432,-0.0614
TRD_US_7_P0_007,US,7,P0,LMT,2024-07-03,2024-07-05,2,US,CRM,2014-01-31,0.9935,0.171,-0.1337,-0.204
TRD_US_7_P0_007,US,7,P0,LMT,2024-07-03,2024-07-05,3,US,GOOGL,2014-02-20,0.9921,0.097,-0.0879,-0.1521
TRD_US_7_P0_007,US,7,P0,LMT,2024-07-03,2024-07-05,4,US,AMGN,2014-03-11,0.9906,0.067,-0.0525,-0.1293
TRD_US_7_P0_007,US,7,P0,LMT,2024-07-03,2024-07-05,5,US,AMGN,2014-03-28,0.9892,0.045,-0.0109,-0.1024
TRD_US_7_P0_007,US,7,P0,LMT,2024-07-03,2024-07-05,6,US,INTU,2014-04-16,0.9877,0.0358,0.0902,-0.0104
TRD_US_7_P0_007,US,7,P0,LMT,2024-07-03,2024-07-05,7,US,ISRG,2014-05-06,0.9862,0.0343,0.2444,-0.0384
TRD_US_7_P0_007,US,7,P0,LMT,2024-07-03,2024-07-05,8,US,META,2014-05-23,0.9848,0.0329,0.2155,-0.0196
TRD_US_7_P0_007,US,7,P0,LMT,2024-07-03,2024-07-05,9,US,MSFT,2014-06-12,0.9833,0.0315,0.1654,-0.0071
TRD_US_7_P0_007,US,7,P0,LMT,2024-07-03,2024-07-05,10,US,NOC,2014-07-01,0.9819,0.0301,0.1001,-0.0183
TRD_US_7_P0_007,US,7,P0,LMT,2024-07-03,2024-07-05,11,US,NVDA,2014-07-21,0.9804,0.0287,-0.0568,-0.092
TRD_US_7_P0_007,US,7,P0,LMT,2024-07-03,2024-07-05,12,US,ORCL,2014-08-07,0.979,0.0273,-0.0065,-0.0943
TRD_US_7_P0_007,US,7,P0,LMT,2024-07-03,2024-07-05,13,US,REGN,2014-08-26,0.9775,0.0259,0.1573,-0.096
TRD_US_7_P0_007,US,7,P0,LMT,2024-07-03,2024-07-05,14,US,V,2014-09-15,0.976,0.0245,0.1986,-0.0906
TRD_US_7_P0_007,US,7,P0,LMT,2024-07-03,2024-07-05,15,Brazil,B3SA3.SA,2014-10-10,0.9746,0.0231,-0.2192,-0.2749
TRD_US_7_P0_007,US,7,P0,LMT,2024-07-03,2024-07-05,16,Brazil,EQTL3.SA,2014-10-29,0.9731,0.0216,0.0969,-0.0255
TRD_US_7_P0_007,US,7,P0,LMT,2024-07-03,2024-07-05,17,Brazil,FLRY3.SA,2014-11-17,0.9717,0.0202,-0.0622,-0.1402
TRD_US_7_P0_007,US,7,P0,LMT,2024-07-03,2024-07-05,18,Brazil,ITUB4.SA,2014-12-05,0.9702,0.0188,-0.0578,-0.1358
TRD_US_7_P0_007,US,7,P0,LMT,2024-07-03,2024-07-05,19,Brazil,KLBN11.SA,2016-01-22,0.9688,0.0174,-0.0672,-0.2152
TRD_US_7_P0_007,US,7,P0,LMT,2024-07-03,2024-07-05,20,Brazil,LREN3.SA,2015-01-16,0.9673,0.016,0.2549,-0.0578
TRD_US_7_P0_007,US,7,P0,LMT,2024-07-03,2024-07-05,21,Brazil,MGLU3.SA,2015-02-04,0.9658,0.0146,-0.2148,-0.2527
TRD_US_7_P0_007,US,7,P0,LMT,2024-07-03,2024-07-05,22,Brazil,PETR4.SA,2015-02-25,0.9644,0.0132,0.3457,-0.1319
TRD_US_7_P0_007,US,7,P0,LMT,2024-07-03,2024-07-05,23,Brazil,RADL3.SA,2015-03-16,0.9629,0.0118,0.4412,-0.0234
TRD_US_7_P0_007,US,7,P0,LMT,2024-07-03,2024-07-05,24,Brazil,RAIL3.SA,2017-07-04,0.9615,0.0104,0.3817,-0.0171
TRD_US_7_P0_007,US,7,P0,LMT,2024-07-03,2024-07-05,25,Brazil,RENT3.SA,2015-04-23,0.96,0.0089,-0.2476,-0.2585
TRD_US_7_P0_008,US,7,P0,NVDA,2024-07-03,2024-07-05,1,Brazil,PETR4.SA,2014-01-17,0.995,0.089,0.0995,-0.1908
TRD_US_7_P0_008,US,7,P0,NVDA,2024-07-03,2024-07-05,2,Brazil,PETR4.SA,2014-02-05,0.9935,0.088,0.393,-0.0926
